,Facility Id,FRS Id,Facility Name,City,State,Primary NAICS Code,Reporting Year,Industry Type (subparts),Industry Type (sectors),Unit Name,Unit Type,Unit Reporting Method,Unit Maximum Rated Heat Input Capacity (mmBTU/hr),Unit CO2 emissions (non-biogenic) ,Unit Methane (CH4) emissions ,Unit Nitrous Oxide (N2O) emissions ,Unit Biogenic CO2 emissions (metric tons),City2,Zip Code,Address,County,Latitude,Longitude,Cement Production,Industry Type (subparts)2,Industry Type (sectors)2
497,1000051,,"Mariposa Energy, LLC",Byron,CA,221112,2019,D,Power Plants,GT-3,Electricity Generator,"Tier4, Alt-P75 or P75",,13169.8,6.0,5.96,0.0,Byron,94514,4887 Bruns Road,ALAMEDA COUNTY,37.7965,-121.6049,,D,Power Plants
498,1000051,,"Mariposa Energy, LLC",Byron,CA,221112,2019,D,Power Plants,GT-4,Electricity Generator,"Tier4, Alt-P75 or P75",,13173.0,6.0,5.96,0.0,Byron,94514,4887 Bruns Road,ALAMEDA COUNTY,37.7965,-121.6049,,D,Power Plants
499,1011303,,Marsh Landing Generating Station,Antioch,CA,221112,2019,"C,D",Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,8498.8,4.0,5.96,0.0,Antioch,94509,3201-C Wilbur Avenue,CONTRA COSTA COUNTY,38.01231,-121.76463,,"C,D",Power Plants
500,1011303,,Marsh Landing Generating Station,Antioch,CA,221112,2019,"C,D",Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,11593.8,5.5,5.96,0.0,Antioch,94509,3201-C Wilbur Avenue,CONTRA COSTA COUNTY,38.01231,-121.76463,,"C,D",Power Plants
501,1011303,,Marsh Landing Generating Station,Antioch,CA,221112,2019,"C,D",Power Plants,3,Electricity Generator,"Tier4, Alt-P75 or P75",,7713.1,3.5,2.98,0.0,Antioch,94509,3201-C Wilbur Avenue,CONTRA COSTA COUNTY,38.01231,-121.76463,,"C,D",Power Plants
502,1011303,,Marsh Landing Generating Station,Antioch,CA,221112,2019,"C,D",Power Plants,4,Electricity Generator,"Tier4, Alt-P75 or P75",,15560.8,7.25,8.94,0.0,Antioch,94509,3201-C Wilbur Avenue,CONTRA COSTA COUNTY,38.01231,-121.76463,,"C,D",Power Plants
503,1011303,,Marsh Landing Generating Station,Antioch,CA,221112,2019,"C,D",Power Plants,GP-Natural Gas Fired Fuel Preheaters,OCS (Other combustion source),Tier1/2/3,5.0,147.1,0.0,0.0,0.0,Antioch,94509,3201-C Wilbur Avenue,CONTRA COSTA COUNTY,38.01231,-121.76463,,"C,D",Power Plants
504,1003980,110043796005.0,MARTINEZ COGEN LIMITED PARTNER,MARTINEZ,CA,221112,2019,C,Power Plants,GP-DIESELS,OCS (Other combustion source),Tier1/2/3,5.25,19.4,0.0,0.0,0.0,MARTINEZ,94553,550 Solano Way,CONTRA COSTA COUNTY,38.02176,-122.06579,,C,Power Plants
505,1003980,110043796005.0,MARTINEZ COGEN LIMITED PARTNER,MARTINEZ,CA,221112,2019,C,Power Plants,TG1,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,500.0,192005.9,90.5,107.876,0.0,MARTINEZ,94553,550 Solano Way,CONTRA COSTA COUNTY,38.02176,-122.06579,,C,Power Plants
506,1003980,110043796005.0,MARTINEZ COGEN LIMITED PARTNER,MARTINEZ,CA,221112,2019,C,Power Plants,TG2,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,500.0,198996.7,93.75,111.75,0.0,MARTINEZ,94553,550 Solano Way,CONTRA COSTA COUNTY,38.02176,-122.06579,,C,Power Plants
507,1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,MARTINEZ,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",CP-CF_RFG,OCS (Other combustion source),Tier1/2/3,213.0,166776.5,241.0,574.544,0.0,MARTINEZ,94553,3485 PACHECO BLVD,CONTRA COSTA COUNTY,38.016594,-122.115392,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
508,1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,MARTINEZ,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",CP-FXG,OCS (Other combustion source),Tier1/2/3,319.0,391987.1,258.5,616.264,0.0,MARTINEZ,94553,3485 PACHECO BLVD,CONTRA COSTA COUNTY,38.016594,-122.115392,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
509,1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,MARTINEZ,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",CP-LOP_RFG,OCS (Other combustion source),Tier1/2/3,319.0,547295.2,788.75,1880.38,0.0,MARTINEZ,94553,3485 PACHECO BLVD,CONTRA COSTA COUNTY,38.016594,-122.115392,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
510,1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,MARTINEZ,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",CP-Natural Gas Combustion,OCS (Other combustion source),Tier1/2/3,483.0,554352.7,261.25,311.41,0.0,MARTINEZ,94553,3485 PACHECO BLVD,CONTRA COSTA COUNTY,38.016594,-122.115392,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
511,1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,MARTINEZ,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",Marine Vapor Recovery,"TODF (Thermal oxidizer, direct fired, no heat recovery)",Tier1/2/3,260.0,818.0,1.0,2.384,0.0,MARTINEZ,94553,3485 PACHECO BLVD,CONTRA COSTA COUNTY,38.016594,-122.115392,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
512,1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,MARTINEZ,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",Sierra Process Thermal Oxidizer,"TODF (Thermal oxidizer, direct fired, no heat recovery)",Tier1/2/3,87.0,1145.0,1.5,3.576,0.0,MARTINEZ,94553,3485 PACHECO BLVD,CONTRA COSTA COUNTY,38.016594,-122.115392,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
513,1002541,110028037363.0,MCKITTRICK LIMITED,BAKERSFIELD,CA,221112,2019,D,Power Plants,GT1,Electricity Generator,"Tier4, Alt-P75 or P75",,5747.0,2.75,2.98,0.0,BAKERSFIELD,93308,34759 LENCIONI AVE,KERN COUNTY,35.44735,-119.08652,,D,Power Plants
514,1000806,110023012648.0,Metcalf Energy Center,Coyote,CA,221112,2019,D,Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,507597.5,235.25,283.1,0.0,Coyote,95013,1 BLANCHARD RD ,Santa Clara,37.2169,-121.7439,,D,Power Plants
515,1000806,110023012648.0,Metcalf Energy Center,Coyote,CA,221112,2019,D,Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,506400.8,234.25,283.1,0.0,Coyote,95013,1 BLANCHARD RD ,Santa Clara,37.2169,-121.7439,,D,Power Plants
516,1005446,110009555542.0,MIDSTREAM ENERGY PARTNERS NORTH COLES LEVEE GAS PLANT,TUPMAN,CA,211130,2019,"C,NN,W","Natural Gas and Natural Gas Liquids Suppliers, Petroleum and Natural Gas Systems",COGEN 1,"SCCT (CT (Turbine, simple cycle combustion))",Tier1/2/3,30.0,2049.7,1.25,1.788,0.0,TUPMAN,93276,9224 TUPMAN ROAD,KERN COUNTY,35.280555,-119.311943,,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
517,1005446,110009555542.0,MIDSTREAM ENERGY PARTNERS NORTH COLES LEVEE GAS PLANT,TUPMAN,CA,211130,2019,"C,NN,W","Natural Gas and Natural Gas Liquids Suppliers, Petroleum and Natural Gas Systems",COGEN 2,"SCCT (CT (Turbine, simple cycle combustion))",Tier1/2/3,73.0,26561.1,13.75,18.476,0.0,TUPMAN,93276,9224 TUPMAN ROAD,KERN COUNTY,35.280555,-119.311943,,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
518,1005446,110009555542.0,MIDSTREAM ENERGY PARTNERS NORTH COLES LEVEE GAS PLANT,TUPMAN,CA,211130,2019,"C,NN,W","Natural Gas and Natural Gas Liquids Suppliers, Petroleum and Natural Gas Systems",HEATER 5,PRH (Process Heater),Tier1/2/3,57.5,266.0,0.25,0.298,0.0,TUPMAN,93276,9224 TUPMAN ROAD,KERN COUNTY,35.280555,-119.311943,,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
519,1000545,110043797790.0,"Midway Peaking, LLC",FIREBAUGH,CA,221112,2019,D,Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,15255.4,7.0,8.94,0.0,FIREBAUGH,93622,43627 WEST PANOCHE ROAD,Fresno,36.654,-120.5797,,D,Power Plants
520,1000545,110043797790.0,"Midway Peaking, LLC",FIREBAUGH,CA,221112,2019,D,Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,16581.5,7.75,8.94,0.0,FIREBAUGH,93622,43627 WEST PANOCHE ROAD,Fresno,36.654,-120.5797,,D,Power Plants
521,1005355,110017396414.0,MIDWAY-SUNSET COGENERATION CO.,FELLOWS,CA,221112,2019,C,Power Plants,CP-NatGas,OCS (Other combustion source),Tier1/2/3,1008.0,512357.8,241.5,287.868,0.0,FELLOWS,93224,3466 CROCKER SPRGS RD,KERN COUNTY,35.22663,-119.62972,,C,Power Plants
522,1006086,110000477350.0,MillerCoors USA LLC.,IRWINDALE,CA,312120,2019,C,Other,CP-Jenbacher ICEs,OCS (Other combustion source),Tier1/2/3,5.88,0.0,5.25,12.218,3354.3,IRWINDALE,91706,15801 E. 1ST ST.,LOS ANGELES COUNTY,34.12159,-117.93825,,C,Other
523,1006086,110000477350.0,MillerCoors USA LLC.,IRWINDALE,CA,312120,2019,C,Other,CP-Nat Gas Units,OCS (Other combustion source),Tier1/2/3,59.6,18197.2,8.5,10.132,0.0,IRWINDALE,91706,15801 E. 1ST ST.,LOS ANGELES COUNTY,34.12159,-117.93825,,C,Other
524,1006086,110000477350.0,MillerCoors USA LLC.,IRWINDALE,CA,312120,2019,C,Other,CP-Training Facility,OCS (Other combustion source),Tier1/2/3,0.08,0.0,0.0,0.0,0.0,IRWINDALE,91706,15801 E. 1ST ST.,LOS ANGELES COUNTY,34.12159,-117.93825,,C,Other
525,1000447,110000609994.0,Miramar Energy Facility,SAN DIEGO,CA,221112,2019,D,Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,17758.32,8.25,8.94,0.0,SAN DIEGO,92121,6897 CONSOLIDATED WAY,San Diego,32.8769,-117.1664,,D,Power Plants
526,1000447,110000609994.0,Miramar Energy Facility,SAN DIEGO,CA,221112,2019,D,Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,22253.56,10.25,11.92,0.0,SAN DIEGO,92121,6897 CONSOLIDATED WAY,San Diego,32.8769,-117.1664,,D,Power Plants
527,1005662,110000601162.0,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,327310,2019,"C,H",Minerals,CP-MCC non kiln natural gas,OCS (Other combustion source),Tier1/2/3,7.5,421.7,0.25,0.298,0.0,Lucerne Valley,92356,5808 State Highway 18,SAN BERNARDINO COUNTY,34.437557,-116.891034,1063161.868,"C,H",Minerals
528,1004550,110017437433.0,Monterey Regional Waste Management District,Marina,CA,562212,2019,"C,HH",Waste,GP-Energy Plant,OCS (Other combustion source),Tier1/2/3,15.0,0.0,26.0,60.792,16899.3,Marina,93933,14201 Del Monte Blvd,MONTEREY COUNTY,36.697498,-121.7935,,"C,HH",Waste
529,1000904,110005996636.0,MORNING STAR PACKING CO (Williams),WILLIAMS,CA,311421,2019,C,Other,Boiler 5,"OB (Boiler, other)",Tier1/2/3,347.0,25708.0,12.0,14.304,0.0,WILLIAMS,95987,2211 OLD HWY 99,COLUSA COUNTY,39.1264,-122.1251,,C,Other
530,1000904,110005996636.0,MORNING STAR PACKING CO (Williams),WILLIAMS,CA,311421,2019,C,Other,Boiler 6,"OB (Boiler, other)",Tier1/2/3,347.0,25462.3,12.0,14.304,0.0,WILLIAMS,95987,2211 OLD HWY 99,COLUSA COUNTY,39.1264,-122.1251,,C,Other
531,1000904,110005996636.0,MORNING STAR PACKING CO (Williams),WILLIAMS,CA,311421,2019,C,Other,GP-Boilers-B5-B6,OCS (Other combustion source),Tier1/2/3,220.0,48465.5,22.75,27.118,0.0,WILLIAMS,95987,2211 OLD HWY 99,COLUSA COUNTY,39.1264,-122.1251,,C,Other
532,1001440,110043800296.0,Moss Landing,MOSS LANDING,CA,221112,2019,"C,D",Power Plants,1A,Electricity Generator,"Tier4, Alt-P75 or P75",,505778.2,246.0,295.02,0.0,MOSS LANDING,95039,7301 State Highway 1,Monterey,36.8042,-121.7775,,"C,D",Power Plants
533,1001440,110043800296.0,Moss Landing,MOSS LANDING,CA,221112,2019,"C,D",Power Plants,2A,Electricity Generator,"Tier4, Alt-P75 or P75",,505153.2,245.75,295.02,0.0,MOSS LANDING,95039,7301 State Highway 1,Monterey,36.8042,-121.7775,,"C,D",Power Plants
534,1001440,110043800296.0,Moss Landing,MOSS LANDING,CA,221112,2019,"C,D",Power Plants,3A,Electricity Generator,"Tier4, Alt-P75 or P75",,482096.3,234.5,283.1,0.0,MOSS LANDING,95039,7301 State Highway 1,Monterey,36.8042,-121.7775,,"C,D",Power Plants
535,1001440,110043800296.0,Moss Landing,MOSS LANDING,CA,221112,2019,"C,D",Power Plants,4A,Electricity Generator,"Tier4, Alt-P75 or P75",,445322.9,216.5,262.24,0.0,MOSS LANDING,95039,7301 State Highway 1,Monterey,36.8042,-121.7775,,"C,D",Power Plants
536,1001440,110043800296.0,Moss Landing,MOSS LANDING,CA,221112,2019,"C,D",Power Plants,CP-1,OCS (Other combustion source),Tier1/2/3,0.199,125.5,0.0,0.0,0.0,MOSS LANDING,95039,7301 State Highway 1,Monterey,36.8042,-121.7775,,"C,D",Power Plants
537,1001451,110024530364.0,Mountainview Generating Station,REDLANDS,CA,221112,2019,"C,D",Power Plants,3-1,Electricity Generator,"Tier4, Alt-P75 or P75",,278982.3,129.5,154.96,0.0,REDLANDS,92374,2492 WEST SAN BERNARDINO AVE,San Bernardino,34.0836,-117.2408,,"C,D",Power Plants
538,1001451,110024530364.0,Mountainview Generating Station,REDLANDS,CA,221112,2019,"C,D",Power Plants,3-2,Electricity Generator,"Tier4, Alt-P75 or P75",,282529.2,131.0,157.94,0.0,REDLANDS,92374,2492 WEST SAN BERNARDINO AVE,San Bernardino,34.0836,-117.2408,,"C,D",Power Plants
539,1001451,110024530364.0,Mountainview Generating Station,REDLANDS,CA,221112,2019,"C,D",Power Plants,4-1,Electricity Generator,"Tier4, Alt-P75 or P75",,345289.6,160.0,193.7,0.0,REDLANDS,92374,2492 WEST SAN BERNARDINO AVE,San Bernardino,34.0836,-117.2408,,"C,D",Power Plants
540,1001451,110024530364.0,Mountainview Generating Station,REDLANDS,CA,221112,2019,"C,D",Power Plants,4-2,Electricity Generator,"Tier4, Alt-P75 or P75",,308379.1,143.0,172.84,0.0,REDLANDS,92374,2492 WEST SAN BERNARDINO AVE,San Bernardino,34.0836,-117.2408,,"C,D",Power Plants
541,1001451,110024530364.0,Mountainview Generating Station,REDLANDS,CA,221112,2019,"C,D",Power Plants,GP-1,OCS (Other combustion source),Tier1/2/3,0.1,2.0,0.0,0.0,0.0,REDLANDS,92374,2492 WEST SAN BERNARDINO AVE,San Bernardino,34.0836,-117.2408,,"C,D",Power Plants
542,1010550,,MP Mine Operations LLC,Mountain Pass,CA,212299,2019,C,Other,CP-1,OCS (Other combustion source),Tier1/2/3,143.0,0.0,0.0,0.0,0.0,Mountain Pass,92366,67750 Bailey Road,SAN BERNARDINO COUNTY,35.47129,-115.52864,,C,Other
543,1010550,,MP Mine Operations LLC,Mountain Pass,CA,212299,2019,C,Other,CP-2,OCS (Other combustion source),Tier1/2/3,25.0,3875.2,1.75,2.086,0.0,Mountain Pass,92366,67750 Bailey Road,SAN BERNARDINO COUNTY,35.47129,-115.52864,,C,Other
544,1010550,,MP Mine Operations LLC,Mountain Pass,CA,212299,2019,C,Other,GP-2,OCS (Other combustion source),Tier1/2/3,1.5,175.4,0.25,0.596,0.0,Mountain Pass,92366,67750 Bailey Road,SAN BERNARDINO COUNTY,35.47129,-115.52864,,C,Other
545,1006642,110000601180.0,NATIONAL CEMENT CO OF CALIFORNIA INC,Lebec,CA,327310,2019,"C,H",Minerals,53HE01 and 53HE02,"NGLH (Heater, natural gas line)",Tier1/2/3,4300.0,2090.4,1.0,1.192,0.0,Lebec,93243,,KERN COUNTY,34.819863,-118.748732,793176.742,"C,H",Minerals
546,1006642,110000601180.0,NATIONAL CEMENT CO OF CALIFORNIA INC,Lebec,CA,327310,2019,"C,H",Minerals,GP- Ancillary heaters,OCS (Other combustion source),Tier1/2/3,0.3,386.4,0.25,0.298,0.0,Lebec,93243,,KERN COUNTY,34.819863,-118.748732,793176.742,"C,H",Minerals
547,1012977,,National Gypsum Company,Richmond,CA,327420,2019,C,Minerals,GP-ALL,OCS (Other combustion source),Tier1/2/3,80.0,26426.7,12.5,14.9,0.0,Richmond,94804,1040 Canal Boulevard,CONTRA COSTA COUNTY,37.91803,-122.37299,,C,Minerals
548,1003756,,Naval Medical Center San Diego,San Diego,CA,928110,2019,C,Other,Cogen,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,52.58,13477.1,6.25,7.45,0.0,San Diego,92134,34800 Bob Wilson Drive,SAN DIEGO COUNTY,32.726031,-117.143292,,C,Other
549,1003756,,Naval Medical Center San Diego,San Diego,CA,928110,2019,C,Other,GP-Facility-wide Natural Gas Boilers,OCS (Other combustion source),Tier1/2/3,20.41,3273.7,1.5,1.788,0.0,San Diego,92134,34800 Bob Wilson Drive,SAN DIEGO COUNTY,32.726031,-117.143292,,C,Other
550,1011213,,NEW NGC Long Beach,Long Beach,CA,327420,2019,C,Minerals,GP-ALL,OCS (Other combustion source),Tier1/2/3,84.8,35046.2,16.5,19.668,0.0,Long Beach,90813,1850 Pier B Street,LOS ANGELES COUNTY,33.780364,-118.217951,,C,Minerals
551,1005938,110018885759.0,"New-Indy Ontario, LLC",ONTARIO,CA,322130,2019,C,Pulp and Paper,Gas Turbine,"SCCT (CT (Turbine, simple cycle combustion))",Tier1/2/3,466.0,152246.9,71.75,85.526,0.0,ONTARIO,91761,5100 JURUPA ST,SAN BERNARDINO COUNTY,34.04807,-117.53933,,C,Pulp and Paper
552,1005938,110018885759.0,"New-Indy Ontario, LLC",ONTARIO,CA,322130,2019,C,Pulp and Paper,Sharyn Steam Boiler,"OB (Boiler, other)",Tier1/2/3,247.3,51596.7,24.25,28.906,0.0,ONTARIO,91761,5100 JURUPA ST,SAN BERNARDINO COUNTY,34.04807,-117.53933,,C,Pulp and Paper
553,1005938,110018885759.0,"New-Indy Ontario, LLC",ONTARIO,CA,322130,2019,C,Pulp and Paper,Units 1 & 2 Duct Burners HRSG Boilers,"OB (Boiler, other)",Tier1/2/3,264.8,3773.2,1.75,2.086,0.0,ONTARIO,91761,5100 JURUPA ST,SAN BERNARDINO COUNTY,34.04807,-117.53933,,C,Pulp and Paper
554,1005938,110018885759.0,"New-Indy Ontario, LLC",ONTARIO,CA,322130,2019,C,Pulp and Paper,Units 1 & 2 Gas Turbines,"SCCT (CT (Turbine, simple cycle combustion))",Tier1/2/3,349.8,24726.5,11.75,14.006,0.0,ONTARIO,91761,5100 JURUPA ST,SAN BERNARDINO COUNTY,34.04807,-117.53933,,C,Pulp and Paper
555,1006048,110000481292.0,New-Indy Oxnard LLC,OXNARD,CA,322130,2019,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,108.0,5330.4,2.5,2.98,0.0,OXNARD,93033,5936 PERKINS ROAD,VENTURA COUNTY,34.14176,-119.18398,,C,Pulp and Paper
556,1006048,110000481292.0,New-Indy Oxnard LLC,OXNARD,CA,322130,2019,C,Pulp and Paper,CP-2,OCS (Other combustion source),Tier1/2/3,0.24,10.7,0.0,0.0,0.0,OXNARD,93033,5936 PERKINS ROAD,VENTURA COUNTY,34.14176,-119.18398,,C,Pulp and Paper
557,1006048,110000481292.0,New-Indy Oxnard LLC,OXNARD,CA,322130,2019,C,Pulp and Paper,CP-3,OCS (Other combustion source),Tier1/2/3,0.54,0.6,0.0,0.0,0.0,OXNARD,93033,5936 PERKINS ROAD,VENTURA COUNTY,34.14176,-119.18398,,C,Pulp and Paper
558,1006048,110000481292.0,New-Indy Oxnard LLC,OXNARD,CA,322130,2019,C,Pulp and Paper,EPN 1 - Turbine,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,290.0,108806.9,51.25,61.09,0.0,OXNARD,93033,5936 PERKINS ROAD,VENTURA COUNTY,34.14176,-119.18398,,C,Pulp and Paper
559,1006048,110000481292.0,New-Indy Oxnard LLC,OXNARD,CA,322130,2019,C,Pulp and Paper,EPN 2 - Water Heater,"HWH (Heater, hot water)",Tier1/2/3,0.04,1.4,0.0,0.0,0.0,OXNARD,93033,5936 PERKINS ROAD,VENTURA COUNTY,34.14176,-119.18398,,C,Pulp and Paper
560,1010139,,Newport Fab LLC (dba TowerJazz),Newport Beach ,CA,334413,2019,"C,I",Other,GP-Facility wide,OCS (Other combustion source),Tier1/2/3,20.925,13056.9,6.25,7.45,0.0,Newport Beach,92660,4321 Jamboree Road,ORANGE COUNTY,33.66196,-117.85845,,"C,I",Other
561,1000541,110040573732.0,Niland Gas Turbine Plant,NILAND,CA,221112,2019,D,Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,23140.7,10.75,11.92,0.0,NILAND,92257,402 EAST BEAL ROAD,Imperial,33.2432,-115.498,,D,Power Plants
562,1000541,110040573732.0,Niland Gas Turbine Plant,NILAND,CA,221112,2019,D,Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,20188.3,9.5,11.92,0.0,NILAND,92257,402 EAST BEAL ROAD,Imperial,33.2432,-115.498,,D,Power Plants
563,1007749,110043787541.0,NPCA COMBUSTION TURBINE PROJECT #2,LODI,CA,221112,2019,D,Power Plants,NA1,Electricity Generator,"Tier4, Alt-P75 or P75",,5965.7,2.75,2.98,0.0,LODI,95242,12745 N THORNTON RD,SAN JOAQUIN COUNTY,38.088,-121.3871,,D,Power Plants
564,1005975,110000527476.0,O L S ENERGY-AGNEWS,SAN JOSE,CA,221112,2019,C,Power Plants,CT,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,267.0,3512.7,1.75,2.086,0.0,SAN JOSE,95134,3800 Cisco Way,SANTA CLARA COUNTY,37.408333,-121.929167,,C,Power Plants
565,1005517,110043801525.0,Olam West Coast Inc,GILROY,CA,311423,2019,C,Other,Comfort/HW Heaters,"HWH (Heater, hot water)",Tier1/2/3,0.5,232.4,0.0,0.0,0.0,GILROY,95020,1350 PACHECO PASS HWY,SANTA CLARA COUNTY,37.0032,-121.53963,,C,Other
566,1000891,,Olam West Coast Inc,Firebaugh,CA,311423,2019,C,Other,CP-1,OCS (Other combustion source),Tier1/2/3,69.0,17201.4,8.0,9.536,0.0,Firebaugh,93622,47461 W. Nees Ave,FRESNO COUNTY,36.850693,-120.644469,,C,Other
567,1005517,110043801525.0,Olam West Coast Inc,GILROY,CA,311423,2019,C,Other,CP-1 Dehydrators,OCS (Other combustion source),Tier1/2/3,44.0,42681.1,20.0,23.84,0.0,GILROY,95020,1350 PACHECO PASS HWY,SANTA CLARA COUNTY,37.0032,-121.53963,,C,Other
568,1000891,,Olam West Coast Inc,Firebaugh,CA,311423,2019,C,Other,CP-2,OCS (Other combustion source),Tier1/2/3,29.0,10377.3,5.0,5.96,0.0,Firebaugh,93622,47461 W. Nees Ave,FRESNO COUNTY,36.850693,-120.644469,,C,Other
569,1005517,110043801525.0,Olam West Coast Inc,GILROY,CA,311423,2019,C,Other,CP-2,OCS (Other combustion source),Tier1/2/3,2.5,413.9,0.25,0.298,0.0,GILROY,95020,1350 PACHECO PASS HWY,SANTA CLARA COUNTY,37.0032,-121.53963,,C,Other
570,1000891,,Olam West Coast Inc,Firebaugh,CA,311423,2019,C,Other,CP-3,RICE (Reciprocating internal combustion engine),Tier1/2/3,5.0,923.2,0.5,0.596,0.0,Firebaugh,93622,47461 W. Nees Ave,FRESNO COUNTY,36.850693,-120.644469,,C,Other
571,1005517,110043801525.0,Olam West Coast Inc,GILROY,CA,311423,2019,C,Other,CP-3,OCS (Other combustion source),Tier1/2/3,12.1,6568.7,3.0,3.576,0.0,GILROY,95020,1350 PACHECO PASS HWY,SANTA CLARA COUNTY,37.0032,-121.53963,,C,Other
572,1000891,,Olam West Coast Inc,Firebaugh,CA,311423,2019,C,Other,CP-4,OCS (Other combustion source),Tier1/2/3,6.4,297.5,0.25,0.298,0.0,Firebaugh,93622,47461 W. Nees Ave,FRESNO COUNTY,36.850693,-120.644469,,C,Other
573,1010346,,Olam West Coast Inc,Williams,CA,311421,2019,C,Other,GP-2,OCS (Other combustion source),Tier1/2/3,24.0,2750.6,1.25,1.49,0.0,Williams,95987,6229 Myers Road,COLUSA COUNTY,39.10251,-122.10998,,C,Other
574,1010346,,Olam West Coast Inc,Williams,CA,311421,2019,C,Other,GP-Boilers,OCS (Other combustion source),Tier1/2/3,180.0,32653.2,15.5,18.476,0.0,Williams,95987,6229 Myers Road,COLUSA COUNTY,39.10251,-122.10998,,C,Other
575,1010345,,Olam West Coast Inc,Lemoore,CA,311421,2019,C,Other,GP-Boillers,OCS (Other combustion source),Tier1/2/3,180.0,34484.9,16.25,19.37,0.0,Lemoore,93245,1175 S. 19th Ave,KINGS COUNTY,36.27983,-119.79895,,C,Other
576,1010345,,Olam West Coast Inc,Lemoore,CA,311421,2019,C,Other,GP-Hot Water Heaters,OCS (Other combustion source),Tier1/2/3,0.5,30.3,0.0,0.0,0.0,Lemoore,93245,1175 S. 19th Ave,KINGS COUNTY,36.27983,-119.79895,,C,Other
577,1010346,,Olam West Coast Inc,Williams,CA,311421,2019,C,Other,Hot Water Heaters,"HWH (Heater, hot water)",Tier1/2/3,0.5,232.4,0.0,0.0,0.0,Williams,95987,6229 Myers Road,COLUSA COUNTY,39.10251,-122.10998,,C,Other
578,1001971,110043813442.0,OLS ENERGY CHINO,CHINO,CA,221112,2019,C,Power Plants,CP-Boilers,OCS (Other combustion source),Tier1/2/3,31.0,7109.6,3.25,3.874,0.0,CHINO,91708,5601 EUCALYPTUS AVE.,SAN BERNARDINO COUNTY,33.989444,-117.681111,,C,Power Plants
579,1001971,110043813442.0,OLS ENERGY CHINO,CHINO,CA,221112,2019,C,Power Plants,Gas Turbine,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,250.0,1774.3,0.75,0.894,0.0,CHINO,91708,5601 EUCALYPTUS AVE.,SAN BERNARDINO COUNTY,33.989444,-117.681111,,C,Power Plants
580,1000548,110043815538.0,Orange Grove Project,Pala,CA,221112,2019,D,Power Plants,CTG1,Electricity Generator,"Tier4, Alt-P75 or P75",,5930.2,2.75,2.98,0.0,Pala,92059,35435 Pala Del Norte Rd.,San Diego,33.359,-117.111,,D,Power Plants
581,1000548,110043815538.0,Orange Grove Project,Pala,CA,221112,2019,D,Power Plants,CTG2,Electricity Generator,"Tier4, Alt-P75 or P75",,5761.5,2.75,2.98,0.0,Pala,92059,35435 Pala Del Norte Rd.,San Diego,33.359,-117.111,,D,Power Plants
